                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     80,                 1.1476,                0.84356,                 1.3031,                 0.9212,                0.74903,                0.83125,                0.55443,                 1.0509,                0.66795,                 1.2344,               0.007426,               0.007426,               0.007426
                     81,                  1.133,                0.82817,                 1.2899,                0.91086,                 0.7651,                0.83626,                0.56048,                 1.0445,                0.65899,                 1.2319,               0.007393,               0.007393,               0.007393
                     82,                 1.1452,                0.83381,                  1.296,                0.89492,                0.76854,                0.83534,                0.56333,                 1.0332,                0.64809,                 1.2147,                0.00736,                0.00736,                0.00736
                     83,                 1.1346,                0.81885,                 1.2981,                   0.91,                0.76547,                 0.8383,                0.55698,                  1.047,                0.64716,                 1.2316,               0.007327,               0.007327,               0.007327
                     84,                 1.1359,                 0.8312,                 1.3009,                 0.9184,                0.76546,                0.83749,                0.56836,                 1.0123,                0.64213,                 1.2041,               0.007294,               0.007294,               0.007294
                     85,                 1.1318,                0.82624,                 1.2888,                0.91719,                0.76975,                0.83651,                0.55941,                 1.0208,                0.65432,                 1.2073,               0.007261,               0.007261,               0.007261
                     86,                 1.1225,                0.80426,                 1.2912,                0.90674,                0.77542,                0.84029,                0.56652,                 1.0272,                0.64232,                 1.2131,               0.007228,               0.007228,               0.007228
                     87,                 1.1146,                0.80749,                   1.28,                0.90777,                0.77829,                0.84233,                0.56942,                 1.0226,                0.63748,                 1.2103,               0.007195,               0.007195,               0.007195
                     88,                 1.1268,                 0.8129,                 1.2781,                0.91443,                0.77771,                0.84648,                0.56933,                 1.0153,                0.62945,                 1.2073,               0.007162,               0.007162,               0.007162
                     89,                 1.1228,                0.81583,                 1.2838,                0.91302,                0.77608,                0.84105,                0.56999,                 1.0052,                0.63996,                 1.2016,               0.007129,               0.007129,               0.007129
                     90,                 1.1144,                0.80287,                 1.2745,                0.93241,                0.78293,                 0.8496,                0.58048,                0.98957,                0.61837,                 1.1908,               0.007096,               0.007096,               0.007096
                     91,                 1.1098,                0.79272,                 1.2755,                0.93146,                0.78491,                0.84919,                0.57787,                0.99608,                 0.6237,                 1.1952,               0.007063,               0.007063,               0.007063
                     92,                 1.1123,                0.80169,                 1.2757,                0.92701,                0.78964,                0.84713,                 0.5806,                  0.989,                0.61264,                 1.1898,                0.00703,                0.00703,                0.00703
                     93,                  1.111,                0.79942,                 1.2761,                 0.9243,                0.78948,                0.85204,                0.58179,                0.98733,                0.61162,                 1.1883,               0.006997,               0.006997,               0.006997
                     94,                 1.1026,                0.79016,                  1.266,                0.92046,                0.78566,                0.85324,                0.58406,                0.99285,                0.61005,                 1.1906,               0.006964,               0.006964,               0.006964
                     95,                 1.1003,                0.79079,                 1.2654,                0.92409,                0.78456,                0.85076,                0.58622,                0.98211,                0.61405,                 1.1794,               0.006931,               0.006931,               0.006931
